Name,Type,Price per night,Host,Rating,Reviews,City
Casa Cyrano Batignolles village,"Habitación en hotel en París, Francia",112,Anfitrión: Sabrina,"4,88",,Paris
Loft familiar de 115 m2 en París Montmartre,"Alojamiento entero: loft en París, Francia",144,Anfitrión: Location,"4,87",47,Paris
Sublim apart «la marquise »paris centterrace 2bh,"Alojamiento entero: piso en París, Francia",240,Anfitrión: Fanny,,,Paris
A 5 minutos de Gare de Lyon: encantador 3 habitaciones,"Alojamiento entero: piso en Alfortville, Francia",101,Anfitrión: Abdel,"4,67",,Paris
Le Lucie: Baño de luz al pie del metro,"Alojamiento entero: piso en Bagneux, Francia",151,Anfitrión: Gloria Et Rémy,"4,89",,Paris
Encantador estudio a los pies de la estación de metro Arts et Métiers,"Alojamiento entero: piso en París, Francia",150,Anfitrión: Tatiana,"4,88",40,Paris
El mejor porchen doble y la casa tranquila,"Alojamiento entero: vivienda en Saint-Ouen-sur-Seine, Francia",50,Anfitrión: Mohammd,"4,45",58,Paris
BONITO Y BONITO estudio para de 1 a 3 viajeros,"Alojamiento entero: piso en París, Francia",87,Anfitrión: Brice,"4,79",33,Paris
Nido de cuco,"Alojamiento entero: piso en Pantin, Francia",60,Anfitrión: Félix,"4,59",135,Paris
Apartamento - Ayuntamiento Saint-Ouen,"Alojamiento entero: piso en Saint-Ouen-sur-Seine, Francia",76,Anfitrión: Rachid,"4,95",41,Paris
Secreto de los Batignolles,"Habitación en hotel en París, Francia",103,Anfitrión: Sabrina,"4,84",,Paris
"Muy bonito Apartamento de 60 m2, muy bien comunicado.","Alojamiento entero: piso en París, Francia",154,Anfitrión: Guy,"4,81",,Paris
comodidad a 5 minutos de PARÍS,"Alojamiento entero: piso en Bagnolet, Francia",146,Anfitrión: Charles,"4,83",,Paris
"Muy bonito Apartamento de 60 m2, muy bien comunicado.","Alojamiento entero: piso en París, Francia",154,Anfitrión: Guy,"4,81",,Paris
Vivienda acogedora,"Alojamiento entero: piso en Montrouge, Francia",160,Anfitrión: Pierre,"4,83",71,Paris
Encantadora casa Viaducto de las Artes,"Alojamiento entero: adosado en París, Francia",115,Anfitrión: Fougere,"4,90",143,Paris
Bonito apartamento en el centro de la ciudad cerca de autobús y metro,"Alojamiento entero: piso en Romainville, Francia",54,Anfitrión: Miguel,"4,53",,Paris
"Acogedor estudio en el centro de Marais, París","Alojamiento entero: piso en París, Francia",124,Anfitrión: Julie,"4,50",4,Paris
Chic Studio Central -`！'-,"Alojamiento entero: piso en Ivry-sur-Seine, Francia",54,Anfitrión: Fabrice,"5,0",3,Paris
Apartamento con vistas - 50 m2 + aparcamiento incluido,"Alojamiento entero: piso en París, Francia",140,Anfitrión: Tom,"4,92",24,Paris
En los jardines de la Torre Eiffel. Aire acondicionado,"Alojamiento entero: piso en París, Francia",310,Anfitrión: Mathilde,"4,60",526,Paris
"Beau Dupleix, metro, cerca de Stade de France.","Alojamiento entero: piso en Aubervilliers, Francia",138,Anfitrión: Abdelhakim,"4,78",165,Paris
Chez Océane,"Alojamiento entero: piso en L'Île-Saint-Denis, Francia",57,Anfitrión: Océane,"4,83",60,Paris
Adorable estudio en patio en el corazón de París,"Alojamiento entero: piso en París, Francia",109,Anfitrión: Céline,"4,81",407,Paris
Cálido apartamento + plaza de aparcamiento,"Alojamiento entero: piso en Aubervilliers, Francia",94,Anfitrión: Imad,"4,78",85,Paris
Vanves - Bonito apartamento cálido y acogedor,"Alojamiento entero: piso en Vanves, Francia",130,Anfitrión: Ivan,"4,94",16,Paris
Precioso apartamento cerca de la Bastilla 2/4P,"Alojamiento entero: piso en París, Francia",188,Anfitrión: Eliott,"4,67",24,Paris
Amplio y cálido 2 BDR con vistas: Parc Monceau,"Alojamiento entero: piso en París, Francia",220,Anfitrión: Cyril,"4,92",104,Paris
Apartamento en el centro de París con balcón,"Alojamiento entero: piso en París, Francia",200,Anfitrión: Marie,"4,81",144,Paris
2 habitaciones / encanto de París / vistas a la Torre Eiffel,"Alojamiento entero: piso en Clamart, Francia",115,Anfitrión: Xavier,"4,94",80,Paris
Escapada Luxe Marais - Suite Exclusive Avec Sauna,"Alojamiento entero: piso en París, Francia",108,Anfitrión: Leo,"4,33",9,Paris
"""El auténtico Batignolles""","Habitación en hotel en París, Francia",88,Anfitrión: Sabrina,"4,68",,Paris
"magnífico 90 m², París centro 20 min, hammam, vistas","Alojamiento entero: piso en Choisy-le-Roi, Francia",146,Anfitrión: Benoit Et Katia,"5,0",26,Paris
Apartamento de París en Montmartre,"Alojamiento entero: piso en París, Francia",106,Anfitrión: Perrine Et Arman,"4,75",217,Paris
Habitación,"Habitación en París, Francia",68,Anfitrión: William,"5,0",6,Paris
"Bonito apartamento familiar, acogedor a las puertas de París","Alojamiento entero: apto. residencial en Clichy, Francia",135,Anfitrión: Sochi,"4,65",89,Paris
Piso 30 min Disneyland y 10 min centro París,"Alojamiento entero: piso en Vincennes, Francia",155,Anfitrión: Julien,"4,87",147,Paris
Estudio en el centro de París,"Alojamiento entero: piso en París, Francia",100,Anfitrión: Polyna,,,Paris
"Apartamento de 52m ² - cerca de París, Canal de l 'Ourcq","Alojamiento entero: piso en Pantin, Francia",93,Anfitrión: Soukaina,"4,90",30,Paris
"Apartamento cerca de París, 5 minutos metro, Aparcamiento","Alojamiento entero: piso en Asnières-sur-Seine, Francia",144,Anfitrión: Laurent,"5,0",26,Paris
Maravilloso estudio en Clichy,"Alojamiento entero: piso en Clichy, Francia",63,Anfitrión: La Cle Locative,"4,53",32,Paris
Vistas preciosas y directas en el Sacrée cœur,"Alojamiento entero: piso en París, Francia",137,Anfitrión: Anna,"4,67",94,Paris
"Confort de diseño de estudio: Bastilla, Bataclán, Vosgos","Alojamiento entero: piso en París, Francia",99,Anfitrión: Melanie,"4,82",62,Paris
"Bonito T2, metro, planta baja, luminoso y tranquilo","Alojamiento entero: piso en Clichy, Francia",72,Anfitrión: Ouafa,"4,58",141,Paris
La casa de Virginia,"Alojamiento entero: piso en Alfortville, Francia",64,Anfitrión: Virginie,"4,95",19,Paris
"¡Bonito y gran ático dúplex, terraza soleada!","Alojamiento entero: apto. residencial en Saint-Ouen, Francia",226,Anfitrión: Denis,"4,91",397,Paris
Relájate en un patio privado en una obra maestra vintage,"Alojamiento entero: piso en París, Francia",130,Anfitrión: Benjamin,"4,62",218,Paris
"A las puertas de París, hermoso apartamento. moderno de 55 m2","Alojamiento entero: piso en Romainville, Francia",93,Anfitrión: Timbel,"4,74",27,Paris
Alojamiento entero en el barrio de los anticuarios,"Alojamiento entero: piso en Saint-Ouen, Francia",50,Anfitrión: Youcef,"4,54",48,Paris
Apartamento lleno de encanto,"Alojamiento entero: piso en París, Francia",100,Anfitrión: Viviane Rahma,,,Paris
Bonito 2 habitaciones al pie de la Butte Montmartre,"Alojamiento entero: piso en París, Francia",200,Anfitrión: Alice,"4,90",29,Paris
Bonito apartamento a las puertas de París,"Alojamiento entero: piso en Montreuil, Francia",90,Anfitrión: Sacha,"4,70",123,Paris
"Amplio apartamento con cocina moderna, cerca del metro.","Alojamiento entero: apto. residencial en Clichy, Francia",95,Anfitrión: Aramé,"4,94",53,Paris
"Apartamento tranquilo, cómodo y silencioso en Cadet","Alojamiento entero: piso en París, Francia",100,Anfitrión: Thibaut,"4,65",17,Paris
Maravilloso apartamento cerca de París,"Alojamiento entero: piso en Saint-Ouen, Francia",139,Anfitrión: Chab,"4,84",177,Paris
Nuevo * luminoso * Tranquilo y 15mn de París.,"Alojamiento entero: piso en Romainville, Francia",84,Anfitrión: Clémentine,"4,87",38,Paris
"¡Bonita casa cerca de París ! (Netflix, Prime)","Alojamiento entero: piso en Pantin, Francia",73,Anfitrión: Hamoudy,"4,50",,Paris
Lujo Central Louvre Ópera 2do Piso,"Alojamiento entero: piso en París, Francia",250,Anfitrión: Noelia,"4,72",119,Paris
Apartamento tipo estudio en Montmartre,"Alojamiento entero: piso en París, Francia",98,Anfitrión: Claude,"4,61",23,Paris
Acogedor 2 habitaciones a 3 minutos de la estación de tren,"Alojamiento entero: piso en Rosny-sous-Bois, Francia",75,Anfitrión: Charlotte,"4,89",9,Paris
Pequeña casa con jardín en París,"Alojamiento entero: vivienda en Aubervilliers, Francia",70,Anfitrión: Tan,"4,92",12,Paris
Nido encantador en el corazón de París,"Alojamiento entero: apartamento con servicios en París, Francia",108,Anfitrión: Maximilienne,"4,67",,Paris
ESTUDIO EN EL CORAZÓN VERDE DE PARÍS,"Alojamiento entero: apto. residencial en París, Francia",76,Anfitrión: Hugues,"4,81",501,Paris
Agradable Appart Hotel Cerca del Parque de Exposiciones,"Alojamiento entero: apartamento con servicios en París, Francia",104,Anfitrión: Asmaa,"4,76",92,Paris
Precioso dormitorio cerca de la Bastilla 2/4P,"Alojamiento entero: piso en París, Francia",188,Anfitrión: Eliott,"4,61",28,Paris
Chic Estudio - Rer B a 100 metros,"Alojamiento entero: piso en Arcueil, Francia",110,Anfitrión: Tanedice,"4,78",116,Paris
¡Acogedor estudio en el verdadero centro de París !,"Alojamiento entero: piso en Paris-2E-Arrondissement, Francia",94,Anfitrión: Marie,"4,33",110,Paris
"3 habitaciones, 6 personas, París-Stade de Francia, parking","Alojamiento entero: apto. residencial en Saint-Denis, Francia",95,Anfitrión: Maeva,"4,42",,Paris
Nido encantador en el corazón de París,"Alojamiento entero: apartamento con servicios en París, Francia",108,Anfitrión: Maximilienne,"4,67",,Paris
ESTUDIO EN EL CORAZÓN VERDE DE PARÍS,"Alojamiento entero: apto. residencial en París, Francia",76,Anfitrión: Hugues,"4,81",501,Paris
Apartamento grande 1BR 2-4 personas - corazón del 15,"Alojamiento entero: piso en París, Francia",130,Anfitrión: Harold,,,Paris
Agradable Appart Hotel Cerca del Parque de Exposiciones,"Alojamiento entero: apartamento con servicios en París, Francia",104,Anfitrión: Asmaa,"4,76",92,Paris
Precioso dormitorio cerca de la Bastilla 2/4P,"Alojamiento entero: piso en París, Francia",188,Anfitrión: Eliott,"4,61",28,Paris
Chic Estudio - Rer B a 100 metros,"Alojamiento entero: piso en Arcueil, Francia",110,Anfitrión: Tanedice,"4,78",116,Paris
¡Acogedor estudio en el verdadero centro de París !,"Alojamiento entero: piso en Paris-2E-Arrondissement, Francia",94,Anfitrión: Marie,"4,33",110,Paris
"Ayuntamiento Jules Joffrin, cerca de Montmartre.","Alojamiento entero: piso en París, Francia",97,Anfitrión: Maria Gabriella,"4,71",24,Paris
Precioso estudio con aire acondicionado en Grands Boulevards,"Alojamiento entero: apartamento con servicios en París, Francia",175,Anfitrión: Celia,"4,79",109,Paris
Apartamento terraza entre París y Disney,"Alojamiento entero: apto. residencial en Bry-sur-Marne, Francia",80,Anfitrión: Nathalie,"4,91",44,Paris
apartamento familiar a 12 minutos de París,"Alojamiento entero: piso en Saint-Maur-des-Fossés, Francia",85,Anfitrión: Vincent,"4,86",51,Paris
★ Apartamento moderno y luminoso bien situado para visitar París,"Alojamiento entero: piso en Asnières-sur-Seine, Francia",122,Anfitrión: Claire,"4,87",,Paris
Encantador estudio Montmartre en el último piso tranquilo,"Alojamiento entero: piso en París, Francia",95,Anfitrión: Tiphaine,,,Paris
Magnífico apartamento puerta de París frente al metro,"Alojamiento entero: piso en Vanves, Francia",91,Anfitrión: Julien,"4,57",28,Paris
"Luminoso apartamento 6P / Nation, Charonne","Alojamiento entero: piso en París, Francia",253,Anfitrión: Joy,"4,91",74,Paris
Globe Trotteur,"Alojamiento entero: piso en Bondy, Francia",55,Anfitrión: Maja,"4,63",38,Paris
Studio rue de Passy Paris,"Alojamiento entero: piso en París, Francia",121,Anfitrión: Julien,"5,0",3,Paris
Mejor ubicación - Grands Boulevards - Musée Grévin,"Alojamiento entero: piso en París, Francia",110,Anfitrión: Cédric,"4,60",81,Paris
Apartamento cerca de París Centro,"Alojamiento entero: piso en Issy-les-Moulineaux, Francia",88,Anfitrión: Yili,"4,80",210,Paris
Estudio moderno con balcón / TV,"Alojamiento entero: piso en París, Francia",84,Anfitrión: Céline,,,Paris
¡Bonito y pequeño estudio grande terraza muy luminoso!,"Alojamiento entero: piso en París, Francia",99,Anfitrión: Nicky,"4,90",105,Paris
Yellow House - Terrasse - Equipé - Proche Paris,"Alojamiento entero: piso en Montfermeil, Francia",104,Anfitrión: Audrey,"5,0",11,Paris
Entre París y Disneyland metro directo RER A,"Alojamiento entero: piso en Bry-sur-Marne, Francia",103,Anfitrión: Aurélie Et Christophe,"4,85",60,Paris
Apartamento de 2 habitaciones París Sur cerca del metro,"Alojamiento entero: piso en Villejuif, Francia",70,Anfitrión: Florent,"4,84",,Paris
¡Bonito estudio a dos pasos de la Ópera!,"Alojamiento entero: piso en París, Francia",90,Anfitrión: Carole,"4,32",463,Paris
Estilo loft en el apartamento en Montmarte,"Alojamiento entero: piso en París, Francia",92,Anfitrión: Elise,"4,62",165,Paris
2 p cerca del Canal St. Martin,"Alojamiento entero: vivienda vacacional en París, Francia",110,Anfitrión: Susanna,"4,53",34,Paris
"Bonito apartamento, tranquilo, terraza y aparcamiento","Alojamiento entero: piso en Saint-Ouen-sur-Seine, Francia",220,Anfitrión: Cécile,"5,0",,Paris
Tour por los Campos de Mar de París,"Alojamiento entero: piso en París, Francia",70,Anfitrión: Dw,,,Paris
*Le Chic* Proche Paris JO 2024,"Alojamiento entero: piso en Clichy, Francia",86,Anfitrión: Loc,,,Paris
Apartamento encantador Porte de Paris,"Alojamiento entero: piso en Charenton-le-Pont, Francia",98,Anfitrión: Max,"4,81",74,Paris
Impresionante estudio acogedor a 5 minutos de París,"Alojamiento entero: piso en Pantin, Francia",69,Anfitrión: Hervé,"4,90",59,Paris
Estudio con centro de exposiciones de 1 dormitorio,"Alojamiento entero: piso en Vanves, Francia",72,Anfitrión: Emilie,"4,84",382,Paris
Apartamento chic – Tu acogedora casa - Issy,"Alojamiento entero: piso en Issy-les-Moulineaux, Francia",125,Anfitrión: Anne,"4,86",,Paris
Scandi Mini - Porte de Paris,"Alojamiento entero: piso en Ivry-sur-Seine, Francia",50,Anfitrión: Matthieu,"4,91",44,Paris
Estudio con centro de exposiciones de 1 dormitorio,"Alojamiento entero: piso en Vanves, Francia",72,Anfitrión: Emilie,"4,84",382,Paris
Apartamento chic – Tu acogedora casa - Issy,"Alojamiento entero: piso en Issy-les-Moulineaux, Francia",125,Anfitrión: Anne,"4,86",,Paris
Scandi Mini - Porte de Paris,"Alojamiento entero: piso en Ivry-sur-Seine, Francia",50,Anfitrión: Matthieu,"4,91",44,Paris
"A los pies de Montmartre, en Coeur de Paris.","Alojamiento entero: piso en París, Francia",85,Anfitrión: Diana,"4,80",20,Paris
apartamento con terraza cerca de París clasificado 3 *,"Alojamiento entero: piso en Villejuif, Francia",164,Anfitrión: Valerie,"4,83",471,Paris
Apartamento de 2 habitaciones tranquilo cerca de Gare du Nord,"Alojamiento entero: piso en Paris 10e, Francia",131,Anfitrión: Charles,"4,87",,Paris
Paris 16: Apartamento cerca de la Torre Eiffel.,"Alojamiento entero: piso en París, Francia",104,Anfitrión: Eddine,"4,71",24,Paris
Studio 3 pers Paris - Disney,"Alojamiento entero: piso en Fontenay-sous-Bois, Francia",54,Anfitrión: Laurent,"4,67",3,Paris
Alojamiento de arquitecto - París - Stade de France,"Alojamiento entero: piso en Aubervilliers, Francia",68,Anfitrión: Guillaume,"4,75",92,Paris
Central Canal Saint Martin Design & Luxe & Cosy,"Alojamiento entero: piso en París, Francia",206,Anfitrión: Baruck,"4,80",,Paris
"Piso soleado de 2 dormitorios, a 12 minutos de Notre Dame","Alojamiento entero: piso en Arcueil, Francia",99,Anfitrión: Phuong,"4,60",99,Paris
"Central Canal Saint Martin Chic, diseño y acogedor","Alojamiento entero: piso en París, Francia",179,Anfitrión: Baruck,"4,80",,Paris
"Villa Poncelet-Joy 3 Bdrs, con AC, ubicación privilegiada","Alojamiento entero: piso en Paris-17E-Arrondissement, Francia",324,Anfitrión: Laurent,"4,83",124,Paris
Nuevo Apartamento Montparnasse 3 CH RDJ,"Alojamiento entero: piso en París, Francia",239,Anfitrión: Louise,"4,85",13,Paris
Bonito y acogedor piso en el corazón de París !,"Alojamiento entero: piso en París, Francia",75,Anfitrión: Laëtitia,"4,54",132,Paris
"Apartamento acogedor y funcional, barrio muy agradable.","Alojamiento entero: piso en París, Francia",175,Anfitrión: Amaury,"4,81",83,Paris
Alojamiento con estilo cerca de los Campos Elíseos y el Arco de Triunfo,"Alojamiento entero: piso en París, Francia",370,Anfitrión: Jesse,"4,88",40,Paris
Studio parisien moulin vert,"Alojamiento entero: piso en París, Francia",79,Anfitrión: Marie,"4,67",6,Paris
Central Canal Saint Martin Design & Luxe & Cosy,"Alojamiento entero: piso en París, Francia",206,Anfitrión: Baruck,"4,80",,Paris
Casa parisina |S18902|Estudio|Montmartre - Pigalle,"Alojamiento entero: piso en París, Francia",125,Anfitrión: Parisian Home,"4,38",,Paris
"Piso soleado de 2 dormitorios, a 12 minutos de Notre Dame","Alojamiento entero: piso en Arcueil, Francia",99,Anfitrión: Phuong,"4,60",99,Paris
Beau Studio Paris,"Alojamiento entero: piso en París, Francia",85,Anfitrión: Nora Et Nadir,"4,83",54,Paris
Geneviève - Estudio en el corazón de París,"Alojamiento entero: piso en París, Francia",88,Anfitrión: Roxanna,"4,0",8,Paris
¡Estudio parisino típico céntrico!,"Alojamiento entero: piso en París, Francia",85,Anfitrión: Swann,"4,75",4,Paris
Precioso apartamento parisino de Montmartre,"Alojamiento entero: piso en París, Francia",158,Anfitrión: Jonathan,"5,0",24,Paris
¡Estudio totalmente equipado!,"Alojamiento entero: piso en París, Francia",85,Anfitrión: Paris,"4,61",,Paris
Estupendo apartamento con terraza en el jardín,"Alojamiento entero: piso en Clamart, Francia",100,Anfitrión: Marie Hélène,"4,86",36,Paris
Habitaciones con encanto en la Bastilla de París,"Habitación en París, Francia",150,Quédate con Louise,"4,61",121,Paris
Halte Paris et Parc Disney,"Alojamiento entero: piso en Neuilly-sur-Marne, Francia",45,Anfitrión: Charles,"5,0",3,Paris
Apartamento tranquilo y luminoso,"Alojamiento entero: piso en París, Francia",78,Anfitrión: Maxime,"4,77",35,Paris
Bonito y acogedor apartamento cerca de Trocadero,"Alojamiento entero: piso en París, Francia",186,Anfitrión: Jesse,"4,56",9,Paris
La típica L1 parisina,"Alojamiento entero: piso en París, Francia",134,Anfitrión: Tom,"4,77",35,Paris
El lugar ideal para estar en París,"Alojamiento entero: piso en París, Francia",120,Anfitrión: Abdlhakim,"4,73",96,Paris
"Apartamento acogedor y funcional, barrio muy agradable.","Alojamiento entero: piso en París, Francia",175,Anfitrión: Amaury,"4,81",83,Paris
Encantador apartamento parisino,"Alojamiento entero: piso en París, Francia",150,Anfitrión: Hervé,"5,0",5,Paris
Romántica París: sol,"Alojamiento entero: piso en París, Francia",98,Anfitrión: Li Sha,"4,29",24,Paris
Hermoso apartamento en Marais - Louvre / Montorgueil,"Alojamiento entero: piso en París, Francia",130,Anfitrión: Marie,"5,0",4,Paris
Paris-Superbe apartamento-18,"Alojamiento entero: piso en París, Francia",75,Anfitrión: Gregoire,"4,59",29,Paris
Bonita casita a las puertas de París,"Alojamiento entero: piso en Saint-Ouen, Francia",79,Anfitrión: Admir,"4,49",,Paris
"Maravilla de Montmartre, cocooningflat Sacré-Coeur","Alojamiento entero: piso en París, Francia",251,Anfitrión: Marie,"4,69",379,Paris
Souplex en el patio - Paris Nation,"Alojamiento entero: piso en París, Francia",95,Anfitrión: Nina,,,Paris
Estudio - Canal St Martin,"Alojamiento entero: piso en París, Francia",90,Anfitrión: Antoine,"4,71",49,Paris
3 habitaciones barrio Ternes,"Alojamiento entero: piso en París, Francia",240,Anfitrión: Jérôme,"4,77",48,Paris
2) Nuevo piso junto a Marais fácil a principales atracciones,"Alojamiento entero: piso en París, Francia",91,Anfitrión: Thomas,"4,43",23,Paris
Apartamento en París XVII,"Alojamiento entero: piso en París, Francia",153,Anfitrión: Joël,"4,75",8,Paris
Apt PREMIUM- Vista de la Torre Eiffel y Montmartre,"Habitación en París, Francia",104,Anfitrión: Victoire,"4,94",,Paris
Estudio estupendo al pie del Sagrado Corazón,"Alojamiento entero: piso en París, Francia",96,Anfitrión: Soufiane,"4,61",41,Paris
Ambiente familiar tranquilo de 5* en una ubicación estupenda,"Alojamiento entero: piso en Villejuif, Francia",117,Anfitrión: Adib Antoine,"4,95",,Paris
Ubicación privilegiada/3 dormitorios/2 baños/3tv,"Alojamiento entero: piso en París, Francia",305,Anfitrión: Sarah,,,Paris
PARÍS / PUEBLO MONTMARTRE: MARAVILLOSO APARTAMENTO/ 2 BTHS,"Alojamiento entero: apto. residencial en París, Francia",294,Anfitrión: Marie,"4,80",238,Paris
Apartamento moderno y acogedor: 4 personas cerca de la Torre Eiffel,"Alojamiento entero: piso en París, Francia",193,Anfitrión: Francois,"4,75",40,Paris
Precioso apartamento pequeño en Montmartre.,"Alojamiento entero: piso en París, Francia",139,Anfitrión: Jules,"4,66",85,Paris
BANkSY MonKEY: acogedor y moderno loft en París 11,"Alojamiento entero: piso en París, Francia",90,"Anfitrión: Arnaud, AD HOC HOSTING","4,87",53,Paris
Apartamento de 70m2 - 10 minutos del centro de París,"Alojamiento entero: apto. residencial en Arcueil, Francia",187,Anfitrión: Ha Phuong,"4,77",441,Paris
