Name,Type,Price per night,Host,Rating,Reviews,City
L'Eden - Casa para 12 PERSONAS - París y Disney,"Alojamiento entero: vivienda en Le Perreux-sur-Marne, Francia",279,Anfitrión: Get Host,"5,0",,paris
"¡Airbnb de verdad, bienvenida a casa !","Alojamiento entero: piso en París, Francia",220,Anfitrión: Sarah,"5,0",3,paris
Acogedor apartamento en el corazón de París Bonne Nouvelle,"Alojamiento entero: piso en París, Francia",269,Anfitrión: Jean,"5,0",67,paris
Gran apartamento parisino a dos pasos del pantano,"Alojamiento entero: piso en París, Francia",189,Anfitrión: Julien,"5,0",45,paris
Apartamento de arquitecto con terraza privada,"Alojamiento entero: piso en Saint-Mandé, Francia",110,Anfitrión: Mélissa,"5,0",12,paris
Apartamento parisino chic chic con vistas a la azotea,"Alojamiento entero: piso en París, Francia",715,Anfitrión: Elsa&Yann,"5,0",,paris
Mon Boudoir a 10 min de París - 50m2,"Alojamiento entero: piso en Viroflay, Francia",65,Anfitrión: Mathieu,"5,0",24,paris
Metro Line 1: Comfortable flat near La Défense,"Alojamiento entero: piso en Courbevoie, Francia",68,Anfitrión: Bruno,"4,92",257,paris
"Estudio Céntrico, Wifi + Desayuno + Vino","Alojamiento entero: piso en París, Francia",180,Anfitrión: Floriane,"5,0",29,paris
"Terraza floral, vista, relax asegurado","Alojamiento entero: piso en París, Francia",140,Anfitrión: David,"4,90",10,paris
Escapada romántica en Montmartre,"Alojamiento entero: piso en París, Francia",165,Anfitrión: Caroline,"5,0",3,paris
Acogedor encanto y elegancia parisina junto a Canal St. Martin,"Alojamiento entero: piso en París, Francia",315,Anfitrión: Ferdinand,"5,0",,paris
Fantástico apartamento familiar a 20 minutos del centro,"Alojamiento entero: piso en Le Kremlin-Bicêtre, Francia",286,Anfitrión: Raphael,,,paris
"Terraza floral, vista, relax asegurado","Alojamiento entero: piso en París, Francia",140,Anfitrión: David,"4,90",10,paris
"Bohème-chic, zona Opéra-Grands Boulevards","Alojamiento entero: piso en París, Francia",234,Anfitrión: Didier,"5,0",6,paris
Encantador apartamento en el corazón de París,"Alojamiento entero: piso en París, Francia",290,Anfitrión: Paul,"5,0",,paris
Apartamento luminoso en el 10º,"Alojamiento entero: piso en París, Francia",350,Anfitrión: Adrien,"5,0",8,paris
Amplio estudio Montmartre Airco,"Alojamiento entero: piso en París, Francia",150,Anfitrión: Pierre,"4,93",472,paris
Elegante burbuja parisina enVillage Jourdain/Pyrénées,"Alojamiento entero: piso en París, Francia",124,Anfitrión: Nadir,"4,94",72,paris
Apartamento del arquitecto,"Alojamiento entero: piso en París, Francia",124,Anfitrión: Pauline,,,paris
Arco de Triunfo ! Champs-Elysées ! Tranquilo y acogedor,"Alojamiento entero: piso en París, Francia",250,Anfitrión: Octave,"4,94",17,paris
"República, amplio y lujoso 2 habitaciones","Alojamiento entero: piso en París, Francia",169,Anfitrión: Elsa,"5,0",10,paris
TRANQUILO PISO EN EL CORAZÓN DE PARIS,"Alojamiento entero: piso en París, Francia",100,Anfitrión: Nathalie,"4,88",416,paris
"Gran estudio en el centro de París, cerca del Louvre","Alojamiento entero: piso en París, Francia",210,Anfitrión: Pauline,"4,98",42,paris
"Apartment Studio de 25 m²: Le Marais, París.","Alojamiento entero: piso en París, Francia",178,Anfitrión: Nicolas,"4,98",135,paris
Apartamento de 2 habitaciones tranquilo en el jardín,"Alojamiento entero: piso en París, Francia",140,Anfitrión: Eric,"4,94",16,paris
Fabuloso estudio en el corazón de Old Montmartre,"Alojamiento entero: casa de invitados en París, Francia",216,Anfitrión: Charlotte,"4,99",124,paris
Estudio Petit - París 12,"Alojamiento entero: piso en París, Francia",96,Anfitrión: Claire,"4,87",30,paris
Amplio y tranquilo apartamento de 2 dormitorios con aire acondicionado y patio,"Alojamiento entero: piso en París, Francia",378,Anfitrión: Will Renting,"5,0",,paris
Apartamento acogedor - Sentier,"Alojamiento entero: piso en París, Francia",240,Anfitrión: Émeline,"4,96",23,paris
2 habitaciones y balcón en casa de Pauline,"Alojamiento entero: piso en París, Francia",184,Anfitrión: Pauline,"4,95",21,paris
Fabuloso estudio en el corazón de Old Montmartre,"Alojamiento entero: casa de invitados en París, Francia",216,Anfitrión: Charlotte,"4,99",124,paris
Amplio y tranquilo apartamento de 2 dormitorios con aire acondicionado y patio,"Alojamiento entero: piso en París, Francia",378,Anfitrión: Will Renting,"5,0",,paris
Piso del arquitecto en el canal,"Alojamiento entero: piso en París, Francia",143,Anfitrión: Dimitri,"4,86",29,paris
"Centro histórico Habitación, cocina, baño del estudiante.","Alojamiento entero: piso en París, Francia",110,Anfitrión: Nathalie Et Gilles,"5,0",10,paris
Saint-Germain-des-Près rue Échaudé,"Alojamiento entero: piso en París, Francia",220,Anfitrión: Tatiana,"4,86",304,paris
Increíble apartamento 1BR/4P Le Marais,"Alojamiento entero: piso en París, Francia",350,Anfitrión: Carine,"5,0",3,paris
Jardín secreto/ 75011 París,"Alojamiento entero: piso en París, Francia",280,Anfitrión: Morgan,"5,0",21,paris
"Apartamento luminoso, cerca del metro, fácil acceso","Alojamiento entero: piso en Bagneux, Francia",80,Anfitrión: Rani,"5,0",4,paris
¡Suite de diseño con terraza privada en el centro de París!,"Alojamiento entero: piso en París, Francia",596,Anfitrión: Daniel,"4,90",80,paris
Encantador T2 a las puertas de París,"Alojamiento entero: piso en Aubervilliers, Francia",82,Anfitrión: Mathilde,"5,0",,paris
Suite entera Eiffel Premier,"Habitación privada en: piso en París, Francia",150,Anfitrión: Kazumi,"4,90",249,paris
París: apartamento a estrenar en residencia segura,"Alojamiento entero: apto. residencial en París, Francia",200,Anfitrión: Adrien,"4,96",114,paris
Apartamento con fantásticas vistas en Pantin - Welkeys,"Alojamiento entero: piso en Pantin, Francia",92,Anfitrión: Welkeys,,,paris
#Paris 12 Gare de Lyon Bercy Accor Arena Bastille#,"Alojamiento entero: piso en Saint-Mandé, Francia",124,Anfitrión: K.,"4,99",99,paris
Apartamento acogedor y luminoso,"Alojamiento entero: piso en París, Francia",160,Anfitrión: Sabine,,,paris
Acogedor apartamento en el corazón de París,"Alojamiento entero: piso en París, Francia",301,Anfitrión: Caroline And Charles,"5,0",56,paris
París 12: habitación independiente con patio florido,"Habitación en París, Francia",100,Anfitrión: Anne Charlotte,"4,95",354,paris
Apartamento tranquilo - Barrio Latino Mouftard,"Alojamiento entero: piso en París, Francia",150,Anfitrión: Françoise,,,paris
Superanfitrión con encanto de 2 dormitorios en el corazón de París,"Alojamiento entero: piso en París, Francia",295,Anfitrión: Jean-Philippe,"4,88",230,paris
Excelente ubicación Paris Centre,"Alojamiento entero: piso en París, Francia",100,Anfitrión: Charles,"4,85",86,paris
Dos habitaciones con encanto de Notre Dame,"Alojamiento entero: piso en París, Francia",135,Anfitrión: Emma,"5,0",3,paris
"Moderno, tranquilo y seguro en la ubicación correcta","Alojamiento entero: piso en París, Francia",162,Anfitrión: Alexandre,"4,96",100,paris
Magnífico Apartamento 1BR/4P - Montorgueil 2,"Alojamiento entero: piso en París, Francia",212,Anfitrión: Alex,"4,65",,paris
Estudio de lujo de clase alta rue Saint-Honoré,"Alojamiento entero: piso en París, Francia",150,Anfitrión: Roumen,"4,92",97,paris
Riviera Maya - Estación TGV 3 min a pie - Cerca de París,"Alojamiento entero: piso en Massy, Francia",83,Anfitrión: Myriam,"4,93",107,paris
Appartement Place Vendôme Paris,"Alojamiento entero: piso en París, Francia",159,Anfitrión: Marc,,,paris
Estudio o calma,"Alojamiento entero: piso en La Garenne-Colombes, Francia",75,Anfitrión: Laurent,"4,97",32,paris
Apartamento 38 m² a Nation - 1 cama queen + 1 sofá cama,"Alojamiento entero: piso en París, Francia",154,Anfitrión: Guillaume,"4,97",32,paris
"Louvre - Acogedor estudio elegante - ""Emily in Paris""","Alojamiento entero: piso en París, Francia",275,Anfitrión: Alexandre,"4,98",51,paris
Rue Vavin,"Alojamiento entero: piso en París, Francia",180,Anfitrión: Camille,"4,71",7,paris
Amplio estudio en la agradable zona de Gambetta,"Habitación en París, Francia",100,Quédate con Marie,"4,98",60,paris
Loft Dúplex Luminoso con vistas + Estufa + Bañera,"Alojamiento entero: loft en Saint-Germain-en-Laye, Francia",100,Anfitrión: Frédéric,"4,99",83,paris
Impresionante apartamento acogedor entre Disney y París,"Alojamiento entero: piso en Le Perreux-sur-Marne, Francia",85,Anfitrión: Jp,"4,96",224,paris
Apartamento de 2 habitaciones en el centro de París,"Alojamiento entero: piso en París, Francia",170,Anfitrión: Jimmy,"4,80",20,paris
Loft Dúplex Luminoso con vistas + Estufa + Bañera,"Alojamiento entero: loft en Saint-Germain-en-Laye, Francia",100,Anfitrión: Frédéric,"4,99",83,paris
Appartement Place Vendôme Paris,"Alojamiento entero: piso en París, Francia",159,Anfitrión: Marc,,,paris
Otro lado,"Alojamiento entero: piso en París, Francia",96,Anfitrión: Fernanda,"4,83",47,paris
Precioso loft en el corazón de París 501,"Alojamiento entero: piso en París, Francia",229,Anfitrión: Nicola,"4,94",16,paris
Jacuzzi Versailles - Sauna - C,"Alojamiento entero: piso en Versalles, Francia",134,Anfitrión: Art,"4,89",9,paris
Encantador Maur Escape Apartment 3 minutos estación,"Alojamiento entero: piso en Saint-Maur-des-Fossés, Francia",72,Anfitrión: Svitlana,"4,91",23,paris
Amplio estudio en la agradable zona de Gambetta,"Habitación en París, Francia",100,Quédate con Marie,"4,98",60,paris
Suite de lujo con jardín privado Sauna y Jaccuzi,"Alojamiento entero: piso en París, Francia",396,Anfitrión: Nathanel,"4,95",22,paris
"Precioso apartamento con balcón, junto al Jardín de plantas.","Alojamiento entero: apto. residencial en París, Francia",260,Anfitrión: Laurent,"5,0",19,paris
Magnífico Apartamento 1BR/4P - Montorgueil 2,"Alojamiento entero: piso en París, Francia",212,Anfitrión: Alex,"4,65",,paris
"EL capullo soleado DEL NIDO totalmente equipado, en el centro de la ciudad","Alojamiento entero: piso en París, Francia",145,"Anfitrión: Arnaud, AD HOC HOSTING","5,0",25,paris
Apartamento a 5 minutos de París Metro 7 Aparcamiento gratuito,"Alojamiento entero: piso en Villejuif, Francia",90,Anfitrión: Khadija,,,paris
Escapada parisina,"Habitación privada en: bed and breakfast en París, Francia",169,Anfitrión: Lia,"4,92",79,paris
Vive como un parisino,"Alojamiento entero: piso en París, Francia",250,Anfitrión: Mathieu,"4,98",148,paris
¡El acogedor del 15!,"Alojamiento entero: piso en París, Francia",137,Anfitrión: Veronique,"5,0",20,paris
Acogedor apartamento 4P/1BR - Le Marais,"Alojamiento entero: piso en París, Francia",228,Anfitrión: Checkmyguest,"4,90",,paris
Estudio entre canal st martin y buttes-chaumont,"Alojamiento entero: piso en París, Francia",138,Anfitrión: Thibault,"5,0",10,paris
Apartamento en Trocadéro,"Alojamiento entero: piso en París, Francia",315,Anfitrión: John,"5,0",12,paris
Dos habitaciones 42 m² reformado con aparcamiento gratuito,"Alojamiento entero: piso en Vitry-sur-Seine, Francia",69,Anfitrión: Meriem Et Sofiane,"4,88",223,paris
"Oasis Marais, un jardín en París","Alojamiento entero: piso en París, Francia",150,Anfitrión: Guillaume,"4,86",29,paris
Elegante apartamento cerca de los Campos Elíseos 403,"Alojamiento entero: piso en Paris-17E-Arrondissement, Francia",258,Anfitrión: Michaella,"4,92",152,paris
Precioso y acogedor de 2 habitaciones,"Alojamiento entero: piso en Les Lilas, Francia",62,Anfitrión: Homy Stays,,,paris
Canal de París Saint Martin 55m2,"Alojamiento entero: piso en París, Francia",110,Anfitrión: Sylvain,"4,86",,paris
Acogedora casa con terraza cerca del Canal Saint-Martin,"Alojamiento entero: piso en París, Francia",117,Anfitrión: Checkmyguest,,,paris
Lavie Maison : aire acondicionado y espacioso y centro de París,"Alojamiento entero: piso en París, Francia",453,Anfitrión: Lavie Maison,"5,0",8,paris
Hermoso apartamento - París 11,"Alojamiento entero: piso en París, Francia",144,Anfitrión: Evariste,,,paris
"Apartamento con aire acondicionado, Barrio Latino, 40m2","Alojamiento entero: piso en París, Francia",250,Anfitrión: Elena,"5,0",37,paris
"Precioso apartamento en la Bastilla, cerca de Marais","Alojamiento entero: piso en París, Francia",190,Anfitrión: Damien,"5,0",29,paris
Acogedor y tranquilo departamento entre el 11/Le Marais,"Alojamiento entero: piso en París, Francia",130,Anfitrión: Ryan,"4,76",29,paris
Torre Eiffel EN TU salón,"Alojamiento entero: piso en París, Francia",288,Anfitrión: Vanessa,"4,92",215,paris
Elegante apartamento en el Palacio Real de RICHELIEU,"Alojamiento entero: piso en París, Francia",533,Anfitrión: Clarisse,"4,96",,paris
Encantador 40m2 barrio Saint-Maur,"Alojamiento entero: piso en París, Francia",125,Anfitrión: Céline,"4,88",32,paris
Loft de lujo con aire acondicionado en París,"Alojamiento entero: loft en París, Francia",129,"Anfitrión: Arnaud, AD HOC HOSTING","4,96",138,paris
Apartamento de lujo cerca del Sagrado Corazón,"Alojamiento entero: piso en París, Francia",,Anfitrión: Capucine,,,paris
Excepcional 2 hermanos con una fantástica vista a la Torre Eiffel,"Alojamiento entero: piso en París, Francia",601,Anfitrión: Alexandre,"4,95",138,paris
Nid Cosy proche Arc de Triomphe,"Alojamiento entero: piso en París, Francia",120,Anfitrión: Theo,"4,92",13,paris
Marais: un dormitorio luminoso y decorado con gusto,"Alojamiento entero: piso en París, Francia",228,Anfitrión: Vincent,"4,92",132,paris
Estudio - Eiffel - Invalides - Rue Cler,"Alojamiento entero: piso en París, Francia",143,Anfitrión: Anne,"5,0",,paris
Apartamento luminoso con vistas a los tejados,"Alojamiento entero: piso en París, Francia",86,Anfitrión: Valentin,,,paris
Loft parisino moderno cerca de varias líneas de metro,"Alojamiento entero: loft en París, Francia",140,Anfitrión: Xiaoling,"4,86",84,paris
Luxury & Design Flat 1BR/4P- Bastille,"Alojamiento entero: piso en París, Francia",299,Anfitrión: Arnaud Et Sam,,,paris
EL acogedor apartamento con aire acondicionado de PALMERAS en el centro de París,"Alojamiento entero: piso en París, Francia",191,"Anfitrión: Arnaud, AD HOC HOSTING","4,94",154,paris
Encantador apartamento cerca de Marais/Sentier,"Alojamiento entero: piso en París, Francia",276,Anfitrión: Checkmyguest,"4,75",,paris
75m2 dúplex luminoso&confortable /habitación grande,"Alojamiento entero: piso en París, Francia",150,Anfitrión: Manon,"5,0",3,paris
Escapada exclusiva: alojamiento Luxe en una ubicación privilegiada A21,"Alojamiento entero: piso en París, Francia",408,Anfitrión: Checkmyguest,"4,92",,paris
El Sagrado Corazón de París: unas vistas perfectas,"Alojamiento entero: piso en París, Francia",125,Anfitrión: Paula,"5,0",19,paris
Casa acogedora - Rer C & A15,"Alojamiento entero: piso en Beauchamp, Francia",45,Anfitrión: Eddy,"5,0",4,paris
Sublim apart «la marquise »paris centterrace 2bh,"Alojamiento entero: piso en París, Francia",240,Anfitrión: Fanny,,,paris
Apartamento acogedor y encantador au coeur de París,"Alojamiento entero: piso en París, Francia",134,Anfitrión: Rose,"4,87",,paris
Encantador apartamento a 10 minutos a pie del metro 12 París,"Alojamiento entero: piso en Issy-les-Moulineaux, Francia",71,Anfitrión: Marie,"5,0",34,paris
Acogedor T2 Barrio de los Campos Elíseos (avenida Hoche),"Alojamiento entero: piso en París, Francia",130,Anfitrión: Stéphane,"5,0",34,paris
¡Maravilloso apartamento Saint Germain des Prés !,"Alojamiento entero: piso en París, Francia",150,Anfitrión: Alexandra,"4,85",20,paris
Amplio apartamento renovado cerca del Louvre,"Alojamiento entero: piso en París, Francia",292,Anfitrión: Guillaume Et Penelope,"4,95",366,paris
* Louvre Saint-Eustache Opéra * París,"Alojamiento entero: piso en París, Francia",426,Anfitrión: Rose,"4,91",99,paris
¡Maravilloso apartamento Saint Germain des Prés !,"Alojamiento entero: piso en París, Francia",150,Anfitrión: Alexandra,"4,85",20,paris
Paz - Apartamento luminoso y cómodo,"Alojamiento entero: piso en Vincennes, Francia",110,Anfitrión: Maxime,"4,95",79,paris
Encantador apartamento recientemente reformado en el día 7,"Alojamiento entero: piso en París, Francia",325,Anfitrión: Ashley,"5,0",,paris
Luminoso apartamento en el corazón de Batignolles,"Alojamiento entero: piso en París, Francia",320,Anfitrión: Alexandre,"5,0",16,paris
Obelisco de la Bastilla,"Alojamiento entero: piso en París, Francia",162,Anfitrión: Léa,"4,75",4,paris
Estudio parisino cerca de la Torre Eiffel,"Alojamiento entero: piso en París, Francia",180,Anfitrión: Yoel,"4,96",26,paris
Luminoso apartamento para 2 personas justo al lado de París,"Alojamiento entero: piso en Aubervilliers, Francia",59,Anfitrión: Paris Conciergerie,,,paris
"Vista rara, a dos pasos del Sena.","Alojamiento entero: piso en París, Francia",140,Anfitrión: Rany,,,paris
Estudio de 16 m² en el 2º arr.,"Alojamiento entero: piso en París, Francia",100,Anfitrión: Léonard,"5,0",,paris
Apartamento elegante en Montmartre,"Alojamiento entero: piso en París, Francia",145,Anfitrión: Sylvie,"4,90",30,paris
Precioso Sacré-Cœur,"Alojamiento entero: piso en París, Francia",109,Anfitrión: Chantal,,,paris
Cálido apartamento Montmartre - EasyHostin',"Alojamiento entero: piso en París, Francia",200,Anfitrión: Samuel,"4,94",18,paris
Aparentemente muy céntrico en el corazón de París 35 m2,"Alojamiento entero: apto. residencial en París, Francia",111,Anfitrión: Maria,"4,86",,paris
PRECIOSO APARTAMENTO EN MONTORGUEIL PARIS,"Alojamiento entero: apto. residencial en París, Francia",199,Anfitrión: Rodolphe,"4,88",182,paris
"2 habitaciones (43 m²), Place d 'Italie - París 13","Alojamiento entero: piso en París, Francia",107,Anfitrión: Pierre,"4,96",,paris
Apartamento muy tranquilo Ópera - Pigalle,"Alojamiento entero: piso en París, Francia",230,Anfitrión: Théo,"4,94",18,paris
Apartamento de 2 habitaciones en el Canal Saint Martin,"Alojamiento entero: piso en París, Francia",101,Anfitrión: Céline,"4,82",17,paris
La Diva - Le Haut Marais - With AirCon!,"Alojamiento entero: piso en Paris 2e Arrondissement, Francia",190,Anfitrión: Eric Et Shioji,"4,80",241,paris
