name;category;price_per_night;host;rating;reviews;city;country
Apartamento en París XVII;Alojamiento entero;153.0; Joël;4.75;8.0;Paris;Francia
Apt PREMIUM- Vista de la Torre Eiffel y Montmartre;Habitación;104.0; Victoire;4.94;0.0;Paris;Francia
Estudio estupendo al pie del Sagrado Corazón;Alojamiento entero;96.0; Soufiane;4.61;41.0;Paris;Francia
Ambiente familiar tranquilo de 5* en una ubicación estupenda;Alojamiento entero;117.0; Adib Antoine;4.95;0.0;Paris;Francia
Ubicación privilegiada/3 dormitorios/2 baños/3tv;Alojamiento entero;305.0; Sarah;0.0;0.0;Paris;Francia
PARÍS / PUEBLO MONTMARTRE: MARAVILLOSO APARTAMENTO/ 2 BTHS;Alojamiento entero;294.0; Marie;4.8;238.0;Paris;Francia
Apartamento moderno y acogedor: 4 personas cerca de la Torre Eiffel;Alojamiento entero;193.0; Francois;4.75;40.0;Paris;Francia
Precioso apartamento pequeño en Montmartre.;Alojamiento entero;139.0; Jules;4.66;85.0;Paris;Francia
BANkSY MonKEY: acogedor y moderno loft en París 11;Alojamiento entero;90.0; Arnaud, AD HOC HOSTING;4.87;53.0;Paris;Francia
Apartamento de 70m2 - 10 minutos del centro de París;Alojamiento entero;187.0; Ha Phuong;4.77;441.0;Paris;Francia
