name;category;price_per_night;host;rating;reviews;city;country
Vista rara, a dos pasos del Sena.;Alojamiento entero;140.0; Rany;0.0;0.0;Paris;Francia
Estudio de 16 m² en el 2º arr.;Alojamiento entero;100.0; Léonard;5.0;0.0;Paris;Francia
Apartamento elegante en Montmartre;Alojamiento entero;145.0; Sylvie;4.9;30.0;Paris;Francia
Precioso Sacré-Cœur;Alojamiento entero;109.0; Chantal;0.0;0.0;Paris;Francia
Cálido apartamento Montmartre - EasyHostin';Alojamiento entero;200.0; Samuel;4.94;18.0;Paris;Francia
Aparentemente muy céntrico en el corazón de París 35 m2;Alojamiento entero;111.0; Maria;4.86;0.0;Paris;Francia
PRECIOSO APARTAMENTO EN MONTORGUEIL PARIS;Alojamiento entero;199.0; Rodolphe;4.88;182.0;Paris;Francia
2 habitaciones (43 m²), Place d 'Italie - París 13;Alojamiento entero;107.0; Pierre;4.96;0.0;Paris;Francia
Apartamento muy tranquilo Ópera - Pigalle;Alojamiento entero;230.0; Théo;4.94;18.0;Paris;Francia
Apartamento de 2 habitaciones en el Canal Saint Martin;Alojamiento entero;101.0; Céline;4.82;17.0;Paris;Francia
La Diva - Le Haut Marais - With AirCon!;Alojamiento entero;190.0; Eric Et Shioji;4.8;241.0;Paris;Francia
